date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
2019-06-20,Movistar Riders,Sprout,Train,16,13,1,1,11,4,5,9,4501,2334513,39,24,1,2,2
2019-06-20,Movistar Riders,Sprout,Nuke,13,16,2,2,4,10,9,6,4501,2334513,39,24,1,2,2
2019-06-20,ImmuNe ,Copenhagen Flames,Train,16,12,1,1,8,7,8,5,4688,2334525,163,62,2,0,1
2019-06-20,ImmuNe ,Copenhagen Flames,Mirage,19,16,1,2,10,5,5,10,4688,2334525,163,62,2,0,1
2019-06-20,Nordavind,cats,Mirage,19,16,1,1,4,11,11,4,4684,2334515,57,102,2,0,1
2019-06-20,Nordavind,cats,Overpass,16,9,1,2,10,0,6,9,4684,2334515,57,102,2,0,1
2019-06-20,AVANGAR,x-kom,Mirage,16,6,1,2,5,2,11,4,4605,2334492,17,43,1,2,2
2019-06-20,AGF,Copenhagen Flames,Dust2,22,19,1,2,5,10,10,5,4688,2334507,223,62,1,2,2
2019-06-20,STEP,ImmuNe ,Mirage,7,16,2,2,3,5,4,11,4688,2334506,161,163,1,2,2
2019-06-20,STEP,ImmuNe ,Overpass,19,16,1,2,11,4,4,11,4688,2334506,161,163,1,2,2
2019-06-20,STEP,ImmuNe ,Train,14,16,2,2,11,4,3,12,4688,2334506,161,163,1,2,2
2019-06-20,FaZe,mousesports,Train,12,16,2,1,6,9,6,7,4490,2334352,6,14,0,2,2
2019-06-20,FaZe,mousesports,Vertigo,8,16,2,2,2,7,6,9,4490,2334352,6,14,0,2,2
2019-06-20,MIBR,Liquid,Mirage,13,16,2,1,6,9,7,7,4490,2334353,10,1,0,2,2
2019-06-20,MIBR,Liquid,Dust2,9,16,2,2,1,9,8,7,4490,2334353,10,1,0,2,2
2019-06-20,Spirit,Vitality,Mirage,6,16,2,2,0,7,6,9,4501,2334514,36,4,0,2,2
2019-06-20,Spirit,Vitality,Overpass,7,16,2,1,3,12,4,4,4501,2334514,36,4,0,2,2
2019-06-20,AGF,Copenhagen Flames,Nuke,11,16,2,1,6,9,5,7,4688,2334507,223,62,1,2,2
2019-06-19,fnatic,Heroic,Mirage,16,12,1,2,9,4,7,8,4490,2334344,7,29,1,2,2
2019-06-19,24BHB,Maple,Mirage,6,16,2,1,5,10,1,6,4651,2334485,201,152,0,2,2
2019-06-19,24BHB,Maple,Inferno,6,16,2,2,1,6,5,10,4651,2334485,201,152,0,2,2
2019-06-19,fnatic,Heroic,Overpass,6,16,2,2,2,5,4,11,4490,2334344,7,29,1,2,2
2019-06-19,G2,Cloud9,Overpass,16,13,1,2,9,5,7,8,4490,2334346,15,31,2,0,1
2019-06-19,fnatic,Heroic,Nuke,7,16,2,1,3,12,4,4,4490,2334344,7,29,1,2,2
2019-06-19,North,FaZe,Dust2,16,19,2,2,12,3,3,12,4490,2334345,8,6,1,2,2
2019-06-19,North,FaZe,Mirage,8,16,2,1,6,9,2,7,4490,2334345,8,6,1,2,2
2019-06-19,North,FaZe,Inferno,16,4,1,2,5,0,11,4,4490,2334345,8,6,1,2,2
2019-06-19,Luminosity,MIBR,Dust2,13,16,2,2,2,12,11,4,4490,2334343,44,10,0,2,2
2019-06-19,Luminosity,MIBR,Mirage,9,16,2,1,5,10,4,6,4490,2334343,44,10,0,2,2
2019-06-19,SHIFT,AOES,Mirage,7,16,2,1,6,9,1,7,4651,2334486,162,174,0,2,2
2019-06-19,Liquid,TYLOO,Mirage,16,6,1,2,4,3,12,3,4490,2334342,1,46,2,0,1
2019-06-19,INTZ,New Identity,Mirage,13,16,2,2,5,9,8,7,4643,2334458,40,64,0,2,2
2019-06-19,Liquid,TYLOO,Overpass,16,7,1,2,4,4,12,3,4490,2334342,1,46,2,0,1
2019-06-19,SHIFT,AOES,Dust2,13,16,2,2,3,11,10,5,4651,2334486,162,174,0,2,2
2019-06-19,Maple,VG.Anthrax,Train,16,2,1,1,13,2,3,0,4651,2334482,152,239,2,0,1
2019-06-19,Maple,VG.Anthrax,Vertigo,16,9,1,1,10,5,6,4,4651,2334482,152,239,2,0,1
2019-06-19,D13,AOES,Nuke,5,16,2,2,1,5,4,11,4651,2334481,202,174,0,2,2
2019-06-19,D13,AOES,Mirage,4,16,2,2,0,5,4,11,4651,2334481,202,174,0,2,2
2019-06-19,HellRaisers,mousesports,Nuke,8,16,2,1,6,9,2,7,4490,2334347,25,14,0,2,2
2019-06-19,INTZ,New Identity,Overpass,17,19,2,1,8,7,7,8,4643,2334458,40,64,0,2,2
2019-06-19,G2,Cloud9,Inferno,16,12,1,1,4,11,12,1,4490,2334346,15,31,2,0,1
2019-06-19,Sprout,Epsilon,Inferno,16,11,1,1,10,5,6,6,4501,2334497,24,38,2,0,1
2019-06-19,HellRaisers,mousesports,Mirage,5,16,2,2,2,4,3,12,4490,2334347,25,14,0,2,2
2019-06-19,AGO,Tricked,Dust2,12,16,2,2,6,7,6,9,4605,2334491,48,27,0,2,2
2019-06-19,Nordavind,Espada,Dust2,19,17,1,1,10,5,5,10,4684,2334484,57,106,2,0,1
2019-06-19,Nordavind,Espada,Overpass,16,11,1,2,9,3,7,8,4684,2334484,57,106,2,0,1
2019-06-19,BLUEJAYS,FATE,Inferno,9,16,2,1,7,8,2,8,4679,2334475,78,246,1,2,2
2019-06-19,BLUEJAYS,FATE,Train,16,13,1,1,9,6,7,7,4679,2334475,78,246,1,2,2
2019-06-19,BLUEJAYS,FATE,Vertigo,13,16,2,2,7,7,6,9,4679,2334475,78,246,1,2,2
2019-06-19,Vitality,GamerLegion,Vertigo,16,13,1,1,8,7,8,6,4501,2334495,4,21,2,0,1
2019-06-19,Vitality,GamerLegion,Overpass,19,16,1,2,10,5,5,10,4501,2334495,4,21,2,0,1
2019-06-19,Sprout,Epsilon,Mirage,19,17,1,2,6,9,9,6,4501,2334497,24,38,2,0,1
2019-06-19,AGO,Tricked,Mirage,8,16,2,2,4,5,4,11,4605,2334491,48,27,0,2,2
2019-06-19,Budapest Five,Bpro,Inferno,12,16,2,1,4,11,8,5,4679,2334476,272,262,1,2,2
2019-06-19,CR4ZY,Spirit,Inferno,9,16,2,1,3,12,6,4,4501,2334494,16,36,0,2,2
2019-06-19,Movistar Riders,Chaos,Overpass,16,13,1,1,8,7,8,6,4501,2334496,39,42,2,1,1
2019-06-19,Movistar Riders,Chaos,Inferno,2,16,2,2,0,3,2,13,4501,2334496,39,42,2,1,1
2019-06-19,Movistar Riders,Chaos,Train,16,8,1,2,3,6,13,2,4501,2334496,39,42,2,1,1
2019-06-19,eSuba,Gravity,Overpass,16,11,1,2,7,5,9,6,4670,2334438,215,265,2,0,1
2019-06-19,eSuba,Gravity,Dust2,16,12,1,1,6,9,10,3,4670,2334438,215,265,2,0,1
2019-06-19,Budapest Five,Bpro,Mirage,16,9,1,2,7,3,9,6,4679,2334476,272,262,1,2,2
2019-06-19,Budapest Five,Bpro,Train,7,16,2,2,1,7,6,9,4679,2334476,272,262,1,2,2
2019-06-19,CR4ZY,Spirit,Train,9,16,2,2,3,7,6,9,4501,2334494,16,36,0,2,2
2019-06-18,Heroic,DETONA,Dust2,16,8,1,1,8,7,8,1,4490,2334332,29,59,16,8,1
2019-06-18,Grayhound,fnatic,Dust2,11,16,2,1,11,4,0,12,4490,2334337,19,7,0,2,2
2019-06-18,Grayhound,fnatic,Train,13,16,2,1,8,7,5,9,4490,2334337,19,7,0,2,2
2019-06-18,HellRaisers,Luminosity,Mirage,16,7,1,2,8,0,8,7,4490,2334335,25,44,16,7,1
2019-06-18,FaZe,TYLOO,Vertigo,16,12,1,2,5,8,11,4,4490,2334333,6,46,16,12,1
2019-06-18,North,Liquid,Dust2,16,13,1,1,10,5,6,8,4490,2334334,8,1,16,13,1
2019-06-18,Astralis,Cloud9,Inferno,16,9,1,2,5,5,11,4,4490,2334331,2,31,16,9,1
2019-06-18,VG.Anthrax,24BHB,Inferno,9,16,2,2,0,10,9,6,4651,2334365,239,201,9,16,2
2019-06-18,G2,Grayhound,Nuke,16,13,1,1,9,6,7,7,4490,2334329,15,19,16,13,1
2019-06-18,fnatic,NRG,Nuke,12,16,2,2,7,6,5,10,4490,2334330,7,9,12,16,2
2019-06-18,Beyond,SHIFT,Vertigo,16,13,1,2,12,2,4,11,4651,2334397,134,162,16,13,1
2019-06-18,KOVA,Nemiga,Dust2,8,16,2,1,4,11,4,5,4642,2334415,138,51,0,2,2
2019-06-18,SHIFT,AOES,Inferno,19,15,1,2,6,9,9,6,4651,2334363,162,174,19,15,1
2019-06-18,Beyond,D13,Train,16,10,1,1,9,6,7,4,4651,2334362,134,202,16,10,1
2019-06-18,Rejected,Sinisters,Mirage,16,13,1,2,6,8,10,5,4626,2334470,219,298,16,13,1
2019-06-18,KOVA,Nemiga,Inferno,3,16,2,1,3,12,0,4,4642,2334415,138,51,0,2,2
2019-06-18,mousesports,MIBR,Inferno,16,8,1,1,9,6,7,2,4490,2334336,14,10,16,8,1
2019-06-18,DreamEaters,OFFSET,Train,16,4,1,2,3,2,13,2,4642,2334301,75,56,2,1,1
2019-06-18,forZe,cats,Inferno,6,16,2,2,1,6,5,10,4684,2334483,33,102,0,2,2
2019-06-18,Santos,INTZ.Academy,Dust2,17,19,2,1,9,6,6,9,4509,2334478,236,269,17,19,2
2019-06-18,EOX,Isurus,Train,14,16,2,2,7,8,7,8,4509,2334479,213,35,14,16,2
2019-06-18,Redemption POA,Inflames,Dust2,2,16,2,1,2,13,0,3,4509,2334477,160,95,2,16,2
2019-06-18,Heroic,Astralis,Vertigo,7,16,2,2,1,7,6,9,4490,2334340,29,2,0,2,2
2019-06-18,Heroic,Astralis,Inferno,7,16,2,1,5,10,2,6,4490,2334340,29,2,0,2,2
2019-06-18,forZe,cats,Mirage,20,22,2,1,9,6,6,9,4684,2334483,33,102,0,2,2
2019-06-18,DreamEaters,OFFSET,Overpass,16,12,1,1,9,6,7,6,4642,2334301,75,56,2,1,1
2019-06-18,DETONA,Cloud9,Dust2,4,16,2,2,3,2,1,14,4490,2334339,59,31,0,2,2
2019-06-18,NRG,G2,Train,11,16,2,2,9,3,2,13,4490,2334338,9,15,2,1,1
2019-06-18,NRG,G2,Dust2,19,17,1,1,5,10,10,5,4490,2334338,9,15,2,1,1
2019-06-18,NRG,G2,Overpass,19,17,1,1,8,7,7,8,4490,2334338,9,15,2,1,1
2019-06-18,DreamEaters,OFFSET,Dust2,17,19,2,2,8,7,7,8,4642,2334301,75,56,2,1,1
2019-06-18,DETONA,Cloud9,Mirage,9,16,2,2,4,6,5,10,4490,2334339,59,31,0,2,2
2019-06-17,Bushido Boyz,Bad News Bears,Inferno,11,16,2,2,3,9,8,7,4502,2334241,155,64,11,16,2
2019-06-17,Sprout,G2,Dust2,12,16,2,2,7,6,5,10,4632,2334443,28,14,0,2,2
2019-06-17,Sprout,G2,Overpass,5,16,2,2,3,3,2,13,4632,2334443,28,14,0,2,2
2019-06-17,OpTic,Tricked,Train,7,16,2,1,6,9,1,7,4310,2334196,33,31,2,1,1
2019-06-17,OpTic,Tricked,Mirage,16,11,1,2,5,7,11,4,4310,2334196,33,31,2,1,1
2019-06-17,OpTic,Tricked,Nuke,16,12,1,1,11,4,5,8,4310,2334196,33,31,2,1,1
2019-06-17,The Quest,Variance,Nuke,16,2,1,1,13,2,3,0,4502,2334431,73,172,16,2,1
2019-06-17,Singularity,eUnited,Overpass,2,16,2,1,2,13,0,3,4645,2334469,52,43,0,2,2
2019-06-17,Singularity,eUnited,Nuke,13,16,2,2,6,8,7,8,4645,2334469,52,43,0,2,2
2019-06-17,Prospects,New Identity,Nuke,5,16,2,1,4,11,1,5,4502,2334428,224,82,5,16,2
2019-06-17,Ascent,New Identity,Dust2,7,16,2,2,4,4,3,12,4502,2334430,89,82,7,16,2
2019-06-17,Bad News Bears,Peeker's Advantage,Dust2,12,16,2,2,6,7,6,9,4502,2334429,64,108,12,16,2
2019-06-17,eUnited,Party Astronauts,Overpass,19,15,1,2,11,4,4,11,4645,2334464,43,79,2,0,1
2019-06-17,eUnited,Party Astronauts,Dust2,16,12,1,1,7,8,9,4,4645,2334464,43,79,2,0,1
2019-06-17,Singularity,ATK,Inferno,16,10,1,2,5,6,11,4,4645,2334465,52,55,2,0,1
2019-06-17,Singularity,ATK,Vertigo,16,10,1,2,7,4,9,6,4645,2334465,52,55,2,0,1
2019-06-17,Aristocracy,Ancient,Nuke,11,16,2,1,7,8,4,8,4310,2334197,30,46,1,2,2
2019-06-17,New Identity,TeamOne,Nuke,5,16,2,1,4,11,1,5,4666,2334467,82,63,1,2,2
2019-06-17,New Identity,TeamOne,Train,13,16,2,1,11,4,2,12,4666,2334467,82,63,1,2,2
2019-06-17,New Identity,TeamOne,Inferno,16,8,1,2,7,2,9,6,4666,2334467,82,63,1,2,2
2019-06-17,Aristocracy,Ancient,Train,31,27,1,2,8,7,7,8,4310,2334197,30,46,1,2,2
2019-06-17,Aristocracy,Ancient,Overpass,11,16,2,1,6,9,5,7,4310,2334197,30,46,1,2,2
2019-06-17,OpTic,Ancient,Nuke,16,14,1,2,8,7,8,7,4310,2334198,33,46,2,0,1
2019-06-17,GameAgents,SJ,Inferno,11,16,2,1,7,8,4,8,4524,2334468,200,80,11,16,2
2019-06-17,Dracarys,Unique,Mirage,4,16,2,2,3,2,1,14,4678,2334437,119,77,0,2,2
2019-06-17,Dracarys,Unique,Train,12,16,2,1,6,9,6,7,4678,2334437,119,77,0,2,2
2019-06-17,FATE,Bpro,Train,16,14,1,2,7,8,9,6,4679,2334442,246,262,2,0,1
2019-06-17,G2,Liquid,Overpass,8,16,2,1,6,9,2,7,4632,2334474,15,1,0,2,2
2019-06-17,G2,Liquid,Nuke,12,16,2,2,8,5,4,11,4632,2334474,15,1,0,2,2
2019-06-17,OpTic,Ancient,Overpass,16,12,1,1,9,6,7,6,4310,2334198,33,46,2,0,1
2019-06-17,FATE,Bpro,Mirage,16,12,1,1,11,4,5,8,4679,2334442,246,262,2,0,1
2019-06-17,Syman,Espada,Overpass,4,16,2,1,4,11,0,5,4678,2334436,86,134,0,2,2
2019-06-17,BLUEJAYS,Budapest Five,Dust2,16,12,1,1,10,5,6,7,4679,2334441,84,293,2,0,1
2019-06-17,BLUEJAYS,Budapest Five,Vertigo,16,8,1,2,8,1,8,7,4679,2334441,84,293,2,0,1
2019-06-17,forZe,Liquid,Mirage,16,8,1,2,6,3,10,5,4632,2334444,29,1,1,2,2
2019-06-17,forZe,Liquid,Overpass,3,16,2,1,2,13,1,3,4632,2334444,29,1,1,2,2
2019-06-17,Syman,Espada,Vertigo,17,19,2,2,10,5,5,10,4678,2334436,86,134,0,2,2
2019-06-17,forZe,Liquid,Inferno,13,16,2,2,7,7,6,9,4632,2334444,29,1,1,2,2
2019-06-16,Thunder Logic,LiViD,Nuke,14,16,2,2,7,8,7,8,4645,2334452,124,251,2,1,1
2019-06-16,Party Astronauts,Good Game PR,Overpass,16,5,1,1,10,5,6,0,4645,2334449,79,115,2,1,1
2019-06-16,eUnited,Bushido Boyz,Overpass,16,13,1,2,6,8,10,5,4645,2334460,43,155,2,0,1
2019-06-16,eUnited,Bushido Boyz,Dust2,16,6,1,1,11,4,5,2,4645,2334460,43,155,2,0,1
2019-06-16,Thunder Logic,LiViD,Train,16,14,1,1,10,5,6,9,4645,2334452,124,251,2,1,1
2019-06-16,ATK,Variance,Inferno,16,8,1,1,11,4,5,4,4645,2334462,55,172,2,0,1
2019-06-16,Thunder Logic,LiViD,Inferno,16,9,1,2,7,3,9,6,4645,2334452,124,251,2,1,1
2019-06-16,ATK,Variance,Mirage,16,6,1,2,6,1,10,5,4645,2334462,55,172,2,0,1
2019-06-16,The Quest,Bushido Boyz,Dust2,16,5,1,2,6,0,10,5,4502,2334446,73,155,16,5,1
2019-06-16,Party Astronauts,Good Game PR,Mirage,16,3,1,1,12,3,4,0,4645,2334449,79,115,2,1,1
2019-06-16,Party Astronauts,Good Game PR,Train,20,22,2,1,10,5,5,10,4645,2334449,79,115,2,1,1
2019-06-16,ATK,Holo,Inferno,16,2,1,1,13,2,3,0,4645,2334453,55,257,2,0,1
2019-06-16,Variance,Big Frames,Train,16,10,1,1,9,6,7,4,4645,2334454,172,289,2,0,1
2019-06-16,Variance,Big Frames,Nuke,16,12,1,1,10,5,6,7,4645,2334454,172,289,2,0,1
2019-06-16,Rugratz,Front,Nuke,16,6,1,1,10,5,6,1,4645,2334450,93,174,2,0,1
2019-06-16,Rugratz,Front,Dust2,16,8,1,1,7,8,9,0,4645,2334450,93,174,2,0,1
2019-06-16,Lazarus,Lowkey,Nuke,16,13,1,1,9,6,7,7,4643,2334434,53,138,2,0,1
2019-06-16,Lazarus,Lowkey,Mirage,16,8,1,2,9,0,7,8,4643,2334434,53,138,2,0,1
2019-06-16,ATK,Holo,Overpass,16,10,1,2,6,5,10,5,4645,2334453,55,257,2,0,1
2019-06-16,Singularity,Thunder Logic,Nuke,12,16,2,1,10,5,2,11,4645,2334461,52,124,2,1,1
2019-06-16,Bushido Boyz,Prospects,Overpass,16,2,1,1,14,1,2,1,4645,2334448,155,224,2,0,1
2019-06-16,Bushido Boyz,Prospects,Dust2,16,5,1,1,12,3,4,2,4645,2334448,155,224,2,0,1
2019-06-16,Bad News Bears,Prospects,Mirage,16,3,1,1,12,3,4,0,4502,2334445,64,224,16,3,1
2019-06-16,Singularity,Thunder Logic,Overpass,16,3,1,1,12,3,4,0,4645,2334461,52,124,2,1,1
2019-06-16,Winstrike,Tricked,Dust2,8,16,2,2,3,6,5,10,4310,2334192,51,31,1,2,2
2019-06-16,Singularity,Thunder Logic,Inferno,16,4,1,1,13,2,3,2,4645,2334461,52,124,2,1,1
2019-06-16,FURIA,GamerLegion,Vertigo,12,16,2,1,8,7,4,9,4557,2334327,5,40,0,2,2
2019-06-16,Ancient,CR4ZY,Train,6,16,2,1,6,9,0,7,4310,2334195,46,17,2,1,1
2019-06-16,Ancient,CR4ZY,Inferno,22,20,1,2,9,6,6,9,4310,2334195,46,17,2,1,1
2019-06-16,Ancient,CR4ZY,Nuke,16,10,1,1,8,7,8,3,4310,2334195,46,17,2,1,1
2019-06-16,Windigo,GamerLegion,Train,16,3,1,2,4,0,12,3,4557,2334328,19,40,2,0,1
2019-06-16,Windigo,GamerLegion,Dust2,16,8,1,1,9,6,7,2,4557,2334328,19,40,2,0,1
2019-06-16,HAVU,pro100,Dust2,14,16,2,2,6,9,8,7,4501,2334413,58,92,14,16,2
2019-06-16,Rugratz,Party Astronauts,Nuke,16,13,1,1,12,3,4,10,4645,2334463,93,79,2,1,1
2019-06-16,AVANGAR,Tricked,Mirage,14,16,2,2,7,8,7,8,4310,2334194,16,31,0,2,2
2019-06-16,FURIA,GamerLegion,Inferno,11,16,2,2,5,7,6,9,4557,2334327,5,40,0,2,2
2019-06-16,AVANGAR,Tricked,Train,17,19,2,1,6,9,9,6,4310,2334194,16,31,0,2,2
2019-06-16,CR4ZY,Chaos,Dust2,16,12,1,1,11,4,5,8,4310,2334193,17,45,2,0,1
2019-06-16,Winstrike,Tricked,Nuke,25,22,1,1,10,5,5,10,4310,2334192,51,31,1,2,2
2019-06-16,CR4ZY,Chaos,Mirage,16,13,1,2,7,7,9,6,4310,2334193,17,45,2,0,1
2019-06-16,Rugratz,Party Astronauts,Dust2,16,11,1,2,7,5,9,6,4645,2334463,93,79,2,1,1
2019-06-16,Winstrike,Tricked,Train,11,16,2,1,5,10,6,6,4310,2334192,51,31,1,2,2
2019-06-16,Rugratz,Party Astronauts,Mirage,10,16,2,2,5,6,5,10,4645,2334463,93,79,2,1,1
2019-06-16,Windigo,Virtus.pro,Mirage,16,5,1,1,12,3,4,2,4557,2334326,19,50,2,1,1
2019-06-16,Windigo,Virtus.pro,Overpass,16,14,1,2,6,9,10,5,4557,2334326,19,50,2,1,1
2019-06-16,Windigo,Virtus.pro,Nuke,15,19,2,1,7,8,8,7,4557,2334326,19,50,2,1,1
2019-06-15,AVANGAR,Winstrike,Vertigo,16,14,1,2,6,9,10,5,4310,2334186,16,51,16,14,1
2019-06-15,TeamOne,Luminosity,Mirage,12,16,2,2,4,9,8,7,4619,2334423,63,37,2,1,1
2019-06-15,Chiefs,ORDER,Inferno,17,19,2,1,9,6,6,9,4610,2334395,34,81,0,2,2
2019-06-15,Chiefs,ORDER,Overpass,9,16,2,2,7,3,2,13,4610,2334395,34,81,0,2,2
2019-06-15,AVANGAR,Aristocracy,Overpass,14,16,2,2,6,9,8,7,4310,2334190,16,30,14,16,2
2019-06-15,Bushido Boyz,Peeker's Advantage,Dust2,16,14,1,2,9,6,7,8,4502,2334427,155,108,16,14,1
2019-06-15,TeamOne,Luminosity,Inferno,16,11,1,1,8,7,8,4,4619,2334423,63,37,2,1,1
2019-06-15,TeamOne,Luminosity,Overpass,19,17,1,1,6,9,9,6,4619,2334423,63,37,2,1,1
2019-06-15,Izako Boars,x-kom,Nuke,11,16,2,1,6,9,5,7,4501,2334412,97,47,11,16,2
2019-06-15,Chiefs,Genuine,Overpass,11,16,2,2,4,8,7,8,4610,2334393,34,114,0,2,2
2019-06-15,Chiefs,Genuine,Train,12,16,2,1,9,6,3,10,4610,2334393,34,114,0,2,2
2019-06-15,ORDER,Fighting 4 Freedom,Nuke,16,6,1,2,5,2,11,4,4610,2334394,81,212,2,0,1
2019-06-15,ORDER,Fighting 4 Freedom,Overpass,16,4,1,1,14,1,2,3,4610,2334394,81,212,2,0,1
2019-06-15,Singularity,Envy,Mirage,16,9,1,1,9,6,7,3,4619,2334424,52,70,2,1,1
2019-06-15,Singularity,Envy,Nuke,16,8,1,1,12,3,4,5,4619,2334424,52,70,2,1,1
2019-06-15,Singularity,Envy,Inferno,17,19,2,2,10,5,5,10,4619,2334424,52,70,2,1,1
2019-06-15,CR4ZY,Ancient,Inferno,12,16,2,1,7,8,5,8,4310,2334187,17,46,12,16,2
2019-06-15,Spirit,Liquid,Vertigo,8,16,2,1,3,12,5,4,4632,2334404,38,1,0,2,2
2019-06-15,Tricked,Aristocracy,Train,5,16,2,2,2,4,3,12,4310,2334188,31,30,5,16,2
2019-06-15,GamerLegion,OFFSET,Inferno,19,16,1,1,10,5,5,10,4557,2334325,40,71,2,1,1
2019-06-15,OpTic,Chaos,Mirage,16,12,1,1,8,7,8,5,4310,2334189,33,45,16,12,1
2019-06-15,Defusekids,mCon,Nuke,16,2,1,2,3,0,13,2,4677,2334361,180,177,2,0,1
2019-06-15,Defusekids,mCon,Mirage,16,6,1,1,11,4,5,2,4677,2334361,180,177,2,0,1
2019-06-15,Dark Tigers,Universe,Train,13,16,2,1,7,8,6,8,4671,2334248,150,203,0,2,2
2019-06-15,Ancient,OpTic,Mirage,10,16,2,2,3,8,7,8,4310,2334191,46,33,10,16,2
2019-06-15,GamerLegion,OFFSET,Overpass,16,4,1,1,12,3,4,1,4557,2334325,40,71,2,1,1
2019-06-15,Dark Tigers,Universe,Nuke,4,16,2,2,2,3,2,13,4671,2334248,150,203,0,2,2
2019-06-15,GamerLegion,OFFSET,Dust2,12,16,2,2,6,7,6,9,4557,2334325,40,71,2,1,1
2019-06-15,G2,HellRaisers,Train,16,5,1,1,11,4,5,1,4632,2334433,14,24,2,1,1
2019-06-15,G2,HellRaisers,Dust2,16,6,1,1,10,5,6,1,4632,2334433,14,24,2,1,1
2019-06-15,G2,HellRaisers,Inferno,8,16,2,2,2,7,6,9,4632,2334433,14,24,2,1,1
2019-06-15,Spirit,Liquid,Overpass,6,16,2,2,1,6,5,10,4632,2334404,38,1,0,2,2
2019-06-15,BIG,Virtus.pro,Mirage,5,16,2,1,5,10,0,6,4557,2334324,22,50,0,2,2
2019-06-15,BIG,Virtus.pro,Dust2,15,19,2,2,8,7,7,8,4557,2334324,22,50,0,2,2
2019-06-14,eUnited,New Identity,Mirage,16,8,1,2,5,4,11,4,4619,2334386,43,82,2,0,1
2019-06-14,Sprout,Vitality,Mirage,16,3,1,2,3,1,13,2,4501,2334405,28,4,16,3,1
2019-06-14,HellRaisers,forZe,Nuke,5,16,2,1,5,10,0,6,4632,2334313,24,29,5,16,2
2019-06-14,Dracarys,Warthox,Mirage,16,14,1,2,6,9,10,5,4678,2334401,128,94,2,0,1
2019-06-14,Singularity,NRG,Train,3,16,2,1,3,12,0,4,4619,2334389,52,7,1,2,2
2019-06-14,Singularity,NRG,Nuke,16,7,1,1,9,6,7,1,4619,2334389,52,7,1,2,2
2019-06-14,Singularity,NRG,Mirage,5,16,2,2,2,4,3,12,4619,2334389,52,7,1,2,2
2019-06-14,Ascent,Rugratz,Dust2,16,13,1,1,7,8,9,5,4502,2334421,89,93,16,13,1
2019-06-14,FURIA,TeamOne,Overpass,16,13,1,1,12,3,4,10,4619,2334381,5,63,2,0,1
2019-06-14,eUnited,New Identity,Dust2,16,12,1,1,9,6,7,6,4619,2334386,43,82,2,0,1
2019-06-14,Thunder Logic,Ascent,Inferno,14,16,2,1,9,6,5,10,4502,2334304,124,89,14,16,2
2019-06-14,Luminosity,Lazarus,Dust2,14,16,2,1,7,8,7,8,4619,2334385,37,53,1,2,2
2019-06-14,Luminosity,Lazarus,Mirage,16,12,1,1,11,4,5,8,4619,2334385,37,53,1,2,2
2019-06-14,Luminosity,Lazarus,Inferno,10,16,2,1,5,10,5,6,4619,2334385,37,53,1,2,2
2019-06-14,Thunder Logic,Bushido Boyz,Dust2,16,6,1,2,6,1,10,5,4502,2334240,124,155,16,6,1
2019-06-14,FURIA,TeamOne,Nuke,16,3,1,2,4,0,12,3,4619,2334381,5,63,2,0,1
2019-06-14,x-kom,ALTERNATE aTTaX,Vertigo,22,19,1,1,5,10,10,5,4501,2334406,47,62,22,19,1
2019-06-14,G2,Movistar Riders,Train,16,13,1,2,7,7,9,6,4632,2334314,14,32,16,13,1
2019-06-14,Dracarys,Warthox,Nuke,16,8,1,1,14,1,2,7,4678,2334401,128,94,2,0,1
2019-06-14,ALTERNATE aTTaX,Sprout,Train,2,16,2,2,0,3,2,13,4501,2334408,62,28,2,16,2
2019-06-14,forZe,G2,Inferno,28,24,1,1,7,8,8,7,4632,2334425,29,14,2,0,1
2019-06-14,AGO,Sprout,Train,11,16,2,1,5,10,6,6,4501,2333732,27,28,11,16,2
2019-06-14,HellRaisers,Movistar Riders,Mirage,22,19,1,2,11,4,4,11,4632,2334426,24,32,2,1,1
2019-06-14,HellRaisers,Movistar Riders,Inferno,12,16,2,2,5,8,7,8,4632,2334426,24,32,2,1,1
2019-06-14,HellRaisers,Movistar Riders,Nuke,22,20,1,2,6,9,9,6,4632,2334426,24,32,2,1,1
2019-06-14,Envy,New Identity,Overpass,10,16,2,1,8,7,2,9,4619,2334418,70,82,2,1,1
2019-06-14,Envy,New Identity,Mirage,16,14,1,1,8,7,8,7,4619,2334418,70,82,2,1,1
2019-06-14,ATK,Singularity,Vertigo,15,19,2,1,5,10,10,5,4619,2334417,55,52,0,2,2
2019-06-14,ATK,Singularity,Overpass,10,16,2,1,8,7,2,9,4619,2334417,55,52,0,2,2
2019-06-14,AGO,GamerLegion,Overpass,16,10,1,1,13,2,3,8,4501,2334410,27,40,16,10,1
2019-06-14,Envy,New Identity,Inferno,16,9,1,2,6,4,10,5,4619,2334418,70,82,2,1,1
2019-06-14,forZe,G2,Overpass,16,12,1,2,7,6,9,6,4632,2334425,29,14,2,0,1
2019-06-14,Bad News Bears,TeamOne,Mirage,14,16,2,1,9,6,5,10,4619,2334420,64,63,0,2,2
2019-06-14,The Quest,Luminosity,Inferno,7,16,2,1,5,10,2,6,4619,2334419,73,37,0,2,2
2019-06-14,Copenhagen Flames,Unique,Nuke,16,10,1,2,8,3,8,7,4642,2334400,59,87,2,0,1
